Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-specimen-preservation.json	2950	106	0	0	0	0	0	1295	0	1394	0	0	0	0	0	0	0	0	0	0	286	961	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-tested-by-user-index.json	1646	51	0	0	0	0	0	137	0	133	0	0	0	0	0	0	0	0	0	0	41	111	0	0	0	1	0	0
fsh-generated/resources/Bundle-VLSMSVLResult.json	46063	99	0	0	0	0	1	0	2	440	0	0	0	0	0	0	0	0	0	0	219	111	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-patient-is-new.json	2787	141	0	0	0	0	0	1302	0	1199	0	0	0	0	0	0	0	0	0	0	339	1108	0	0	0	7	0	1
fsh-generated/resources/Observation-PatientPregnantExample.json	989	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Observation-HIVTestResultViralLoadLogExample.json	1057	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Observation-HIVTestResultAbsoluteDecimalExample.json	1085	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-arv-regimen-medication-request.json	2070	74	0	0	0	0	0	1196	0	1246	0	0	0	0	0	0	0	1	0	0	308	1351	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-funding-source.json	3688	157	0	0	0	0	0	953	0	884	0	0	1	0	0	0	0	0	0	0	247	1021	0	0	0	5	0	0
fsh-generated/resources/ValueSet-vs-arv-regimen.json	2584	19	0	0	0	0	0	0	1	46	0	0	0	0	0	0	0	0	0	0	14	68	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-viral-load-test-result.json	4656	185	1	0	0	0	0	1436	0	1436	0	0	0	0	0	0	0	0	0	0	410	1290	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-reason-for-hiv-testing.json	3662	136	0	0	0	0	0	1429	0	1382	0	0	0	0	0	0	0	1	0	0	399	1270	0	0	0	9	0	0
fsh-generated/resources/Observation-RepeatHIVTestResultExample.json	968	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Location-TransportCurrentLocationExample.json	255	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
fsh-generated/resources/Observation-HIVPatientIsNewExample.json	754	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-LabOrderTaskActivityExample.json	759	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-performing-organization.json	4706	221	0	0	0	0	0	1329	0	1300	0	0	0	0	0	0	0	0	0	0	331	951	0	0	0	7	1	1
fsh-generated/resources/CarePlan-ARVTreatmentRegimenChangedExample.json	1211	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Task-HIVLabOrderTaskExample.json	1310	4	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-arv-regimen-change.json	4002	146	0	0	0	0	0	1410	0	1375	0	0	0	0	0	0	0	1	0	0	401	1254	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-patient-age-months.json	1566	52	0	0	0	0	0	134	0	161	0	0	0	0	0	0	0	0	0	0	41	105	0	0	0	1	0	0
fsh-generated/resources/DiagnosticReport-HIVLabResultsDiagnosticReportExample.json	1396	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-revised-by-user-index.json	1655	51	0	0	0	0	0	133	0	132	0	0	0	0	0	0	0	0	0	0	41	103	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-viral-load-repeat-test-result.json	3458	136	1	0	0	0	0	1391	0	1307	0	0	0	0	0	0	0	0	0	0	375	1142	0	0	0	8	0	1
fsh-generated/resources/Bundle-LabOrder.json	12412	23	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	53	33	0	0	0	0	0	0
fsh-generated/resources/Bundle-LabRejection.json	3334	7	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-funding-source-index.json	1579	51	0	0	0	0	0	134	0	132	0	0	0	0	0	0	0	0	0	0	41	103	0	0	0	1	0	0
fsh-generated/resources/Consent-DoNotReceiveSMSMessagesExample.json	566	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
fsh-generated/resources/Organization-RequestingOrganizationExample.json	656	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-patient-breastfeeding.json	2665	88	0	0	0	0	0	1133	0	1149	0	0	0	0	0	0	0	1	0	0	332	1072	0	0	0	8	0	0
