Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-openhie.fhir.rwanda.hiv.json	37822	-	0	0	0	0	0	0	11	901	0	0	0	0	0	1	0	7	0	0	542	438	0	0	0	6	0	1
fsh-generated/resources/Observation-HIVTestResultExample.json	1356	16	0	0	0	1	0	0	0	139	0	0	0	0	0	0	0	0	0	0	24	22	0	0	0	0	0	0
fsh-generated/resources/Observation-ARVAdherenceExample.json	932	8	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-hiv-arv-adherence.json	3019	222	0	0	1	0	0	2784	0	2873	0	0	4	0	0	0	0	3	0	0	560	5837	0	1	0	11	0	0
fsh-generated/resources/ValueSet-vs-reason-sample-cancelled-or-rejected.json	1324	9	1	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	16	11560	0	0	0	1	0	0
fsh-generated/resources/Bundle-LabCancellation.json	2231	16	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	19	45	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-receive-sms-messages.json	1891	114	0	0	0	0	0	2707	0	2723	0	0	0	0	0	0	0	1	0	0	441	2142	0	0	0	7	0	2
fsh-generated/resources/ValueSet-vs-specimen-type.json	1169	28	0	0	0	0	0	0	1	94	0	0	0	0	0	0	0	0	0	0	13	159	0	0	1	1	0	0
fsh-generated/resources/StructureDefinition-hiv-organization.json	2911	251	0	0	0	0	0	2013	0	1967	0	0	1	0	0	0	0	1	0	0	355	1234	0	0	0	6	0	1
fsh-generated/resources/CarePlan-ARVTreatmentInitiatedExample.json	1204	9	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-result-status-index.json	1529	123	1	0	0	0	0	318	0	317	0	0	0	0	0	0	0	0	0	0	57	212	0	0	0	1	1	0
fsh-generated/resources/ValueSet-vs-vl-suppression.json	739	6	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	10	142	0	0	0	0	0	0
fsh-generated/resources/Observation-SuspendTreatmentHIVTestResultExample.json	989	7	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Consent-ReceiveSMSMessagesExample.json	561	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
