Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-sample-reordered.json	1562	63	0	0	0	0	0	164	0	162	0	0	0	0	0	0	0	0	0	0	29	120	0	0	0	1	0	0
fsh-generated/resources/Practitioner-PerformingPractitionerExample.json	527	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-arv-adherence.json	3019	122	0	0	0	0	0	1492	0	1476	0	0	1	0	0	0	0	1	0	0	342	1348	0	0	0	9	1	2
fsh-generated/resources/StructureDefinition-art-regimen-switched-or-substituted.json	3461	203	0	0	0	0	0	1579	0	1567	0	0	0	0	0	0	0	1	0	0	363	1320	0	0	0	10	0	1
fsh-generated/resources/ValueSet-vs-test-types.json	708	7	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	9	5809	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-hiv-arv-treatment.json	3454	186	0	0	0	0	0	1305	0	1355	0	0	0	0	0	0	0	1	0	0	263	1235	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-receive-sms-messages.json	1891	60	1	0	0	0	0	1370	0	1398	0	0	0	0	0	0	0	1	0	0	268	965	0	0	0	7	0	1
fsh-generated/resources/ValueSet-vs-arv-regimen.json	2584	8	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	15	86	0	0	0	0	0	1
fsh-generated/resources/ValueSet-vs-patient-consent-for-sms-notifications.json	778	4	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	12	74	0	0	0	1	0	0
fsh-generated/resources/Task-HIVLabResultTaskExample.json	1990	11	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-performing-organization-province-index.json	1692	63	0	0	0	0	0	163	0	164	0	0	0	0	0	0	0	0	0	0	27	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-specimen-preservation.json	2950	129	0	0	0	0	0	1600	0	1612	0	0	0	0	0	0	0	1	0	0	281	1579	0	0	0	6	0	1
fsh-generated/resources/ValueSet-vs-specimen-type.json	1169	5	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	14	81	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-patient-pregnant.json	791	4	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	11	125	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-reason-arv-regimen-change.json	1644	6	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	12	122	0	0	0	0	0	0
fsh-generated/resources/Observation-RepeatHIVTestResultExample.json	968	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-requesting-organization.json	2974	126	0	0	0	0	0	1005	0	1022	0	0	0	0	0	0	0	1	0	0	211	1314	0	0	0	6	0	1
fsh-generated/resources/ActivityDefinition-LabOrderResultTaskActivityExample.json	1018	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	45	7	0	0	0	1	0	0
fsh-generated/resources/MedicationRequest-ARVRegimenMedicationRequestRegimenChangedExample.json	802	5	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-vl-suppression.json	739	5	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	10	88	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-sample-rejected-index.json	1547	62	0	0	0	0	0	181	0	162	0	0	0	0	0	0	0	0	0	0	27	126	0	0	1	1	0	0
fsh-generated/resources/Observation-BreastfeedingExample.json	750	6	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-viral-load-repeat-test-result.json	3458	163	0	0	0	0	0	1588	0	1616	0	0	0	0	0	1	0	1	0	0	361	1368	0	0	0	10	0	2
fsh-generated/resources/StructureDefinition-result-status-index.json	1529	63	0	0	0	0	0	164	0	181	0	0	0	0	0	0	0	0	0	0	29	113	0	0	0	1	1	0
fsh-generated/resources/ValueSet-vs-reason-sample-cancelled-or-rejected.json	1446	5	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	12	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-revised-by-user-index.json	1655	63	0	0	0	0	0	163	0	162	0	0	0	0	0	0	0	0	0	0	27	115	0	0	0	1	0	0
fsh-generated/resources/Observation-HIVTestResultViralLoadLogExample.json	1057	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-funding-source.json	3688	211	0	0	0	0	0	1068	0	1089	0	0	0	0	0	0	0	1	0	0	214	841	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hiv-patient.json	3121	146	0	0	0	0	0	1249	0	1257	0	0	0	0	0	0	0	1	0	0	249	1043	0	0	0	7	0	1
fsh-generated/resources/ValueSet-vs-arv-adherence.json	734	4	1	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	13	71	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-viral-load-log.json	3715	193	0	0	0	0	0	1747	0	1774	0	0	1	0	0	0	0	1	0	0	387	1493	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-result-dispatched-to-facility.json	1442	51	0	0	0	0	0	1176	0	1174	0	0	0	0	0	0	0	1	0	0	249	1145	0	0	0	6	0	2
fsh-generated/resources/Observation-PatientPregnantExample.json	989	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-device-for-testing.json	1214	35	0	0	0	0	0	1467	0	1461	0	0	0	0	0	0	0	1	0	0	280	1911	0	0	0	6	0	1
fsh-generated/resources/Organization-FundingOrganizationExample.json	801	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Composition-VLCompositionExample.json	8373	21	0	0	0	0	0	0	1	47	0	0	0	0	0	0	0	0	0	0	32	17	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-ARVRegimenMedicationRequestARVExample.json	772	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0
fsh-generated/resources/Bundle-VLSMSVLResult.json	47132	116	0	0	0	0	0	0	2	183	0	0	0	0	0	0	0	0	0	0	245	135	0	0	0	0	0	1
fsh-generated/resources/Observation-HIVPatientIsNewExample.json	754	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-arv-regimen-change.json	4002	179	0	0	0	0	0	1694	0	1714	0	0	0	0	0	0	0	1	0	0	384	1471	0	0	0	10	0	1
fsh-generated/resources/Observation-ARVAdherenceExample.json	932	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-task-approved-by-user-index.json	1658	64	1	0	0	0	0	164	0	160	0	0	0	0	0	0	0	0	0	0	26	114	0	0	0	2	1	0
fsh-generated/resources/Practitioner-RequestingPractitionerExample.json	529	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Task-HIVLabOrderCancellationTaskExample.json	1552	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-LabOrderTaskActivityExample.json	1134	8	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-laboratory-report-specimen-transportation.json	618	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	28	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-HIVLabResultsDiagnosticReportExample.json	1396	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/SpecimenDefinition-SpecimenConservationExample.json	809	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-result-entered-manually.json	1640	64	0	0	0	0	0	163	0	161	0	0	0	0	0	0	0	0	0	0	61	119	0	0	0	1	12	0
fsh-generated/resources/StructureDefinition-implementing-partner.json	3781	160	0	0	0	0	0	1079	0	1101	0	0	0	0	0	0	0	0	0	0	224	1129	0	0	0	6	0	1
fsh-generated/resources/Consent-ReceiveSMSMessagesExample.json	561	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-tested-by-user-index.json	1646	64	0	0	0	0	0	162	0	161	0	0	0	0	0	0	0	0	0	0	26	130	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-patient-age-years.json	1558	121	1	0	0	0	0	162	0	159	0	0	0	0	0	0	0	0	0	0	30	116	0	0	0	1	0	0
